time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.6054,-0.0552,0.0333,0.0604,0.0888
7.6254,-0.0739,0.073,0.0212,0.1058
7.6454,-0.049,0.0243,0.0631,0.0837
7.6654,-0.03,-0.0102,0.0533,0.0617
7.6854,-0.0217,0.0167,0.0114,0.03
7.7054,-0.0349,0.0395,-0.0504,0.0729
7.7254,-0.0445,-0.0136,-0.0107,0.0478
7.7454,-0.003,-0.0054,-0.007,0.0188
7.7654,0.0166,0.0398,-0.014,0.0465
7.7854,0.0207,0.0246,-0.0362,0.0498
7.8054,0.0335,-0.0296,-0.0205,0.0491
7.8254,0.0131,-0.0867,0.0282,0.093
7.8454,0.0207,-0.0609,0.0582,0.0874
7.8654,0.0116,-0.0092,0.0075,0.0183
7.8854,0.0024,0.0003,-0.0721,0.0723
7.9054,0.0461,-0.0297,-0.0973,0.1123
7.9254,0.0492,-0.0209,-0.0269,0.0597
7.9454,0.0327,-0.0353,0.0305,0.0596
7.9654,-0.0367,0.0175,0.0426,0.0599
7.9854,-0.0326,0.0184,0.044,0.0577
8.0054,-0.0344,0.0165,0.0189,0.0427
8.0254,-0.0125,0.0268,-0.0052,0.03
8.0454,0.0066,0.0193,-0.021,0.0328
8.0654,0.009,-0.0045,-0.0101,0.0179
8.0854,-0.0225,0.0226,-0.0082,0.0333
8.1054,-0.0314,0.0053,-0.0083,0.0333
8.1254,0.0253,-0.045,0.0036,0.0522
8.1454,0.0713,-0.0625,-0.0304,0.0992
8.1654,0.0521,-0.0505,-0.0506,0.0888
8.1854,0.0469,0.001,-0.039,0.0608
8.2054,-0.0066,0.0107,0.0179,0.0234
8.2254,-0.0365,0.0179,0.033,0.0527
8.2454,-0.0453,0.0339,0.0156,0.0596
8.2654,-0.0163,0.0235,-0.0123,0.0315
8.2854,-0.029,-0.008,0.0241,0.0392
8.3054,-0.0029,-0.0422,0.0228,0.0488
8.3254,0.0239,-0.0182,0.0148,0.0344
8.3454,0.0672,-0.0165,-0.0417,0.0842
8.3654,0.0588,-0.0419,-0.0707,0.1018
8.3854,0.1088,-0.0376,-0.0949,0.1498
8.4054,0.1279,-0.0641,-0.0825,0.1655
8.4254,0.092,-0.0472,-0.0284,0.1071
8.4454,0.0378,-0.0337,-0.0335,0.061
8.4654,0.0249,-0.0059,-0.0403,0.0484
8.4854,0.0397,-0.0206,-0.0345,0.0564
8.5054,0.0411,-0.0253,0.0096,0.0496
8.5254,0.0317,-0.0338,0.0079,0.0495
8.5454,-0.042,-0.0061,-0.0011,0.0445
8.5654,-0.0629,0.0353,-0.0207,0.0758
8.5854,-0.0178,0.0427,-0.0349,0.0586
8.6054,0.0075,0.0443,0.0015,0.0447
8.6254,0.037,0.0145,0.0763,0.0869
8.6454,0.0229,-0.0046,0.0941,0.097
8.6654,-0.0136,-0.0107,0.0486,0.0534
8.6854,-0.0019,-0.0219,-0.051,0.056
8.7054,0.0097,-0.0274,-0.0736,0.0795
8.7254,0.0146,-0.0401,-0.0498,0.0668
8.7454,0.0392,-0.0538,-0.038,0.0774
8.7654,0.0298,-0.035,-0.0419,0.062
8.7854,0.0122,-0.0049,-0.0142,0.0197
8.8054,0.0256,-0.0068,-0.0158,0.0312
8.8254,-0.0168,0.0202,0.0227,0.0362
8.8454,-0.0408,0.0239,0.043,0.0642
8.8654,-0.0649,0.0122,0.0365,0.0754
8.8854,-0.0318,0.0007,0.016,0.039
8.9054,-0.0391,-0.0016,0.0106,0.0406
8.9254,-0.0113,-0.0151,0.0289,0.0346
8.9454,0.0033,-0.0346,0.015,0.038
8.9654,0.0026,0.0005,0.0026,0.0067
8.9854,0.0212,0.0079,-0.0626,0.0672
9.0054,0.069,-0.0238,-0.0826,0.1103
9.0254,0.1041,-0.0326,-0.0481,0.1193
9.0454,0.0513,-0.023,-0.0272,0.063
9.0654,0.0156,-0.0203,-0.049,0.0553
9.0854,-0.0159,-0.011,-0.0131,0.0239
9.1054,-0.0295,0.0256,-0.0062,0.0399
9.1254,-0.0326,0.0451,-0.0324,0.0648
9.1454,-0.0168,0.0316,-0.0516,0.0631
9.1654,0.0047,-0.0146,-0.0315,0.0403
9.1854,0.0138,-0.0269,-0.0036,0.032
9.2054,0.0142,-0.0126,0.0017,0.0196
9.2254,-0.0221,-0.0055,0.0047,0.0234
9.2454,0.0361,0.0,-0.0441,0.0577
9.2654,0.0658,-0.017,-0.0247,0.0724
9.2854,0.0626,-0.0371,0.0247,0.077
9.3054,0.0615,-0.0439,0.0282,0.0812
9.3254,-0.0056,-0.0048,-0.0053,0.0219
9.3454,0.021,-0.0054,-0.0445,0.0509
9.3654,0.0175,-0.0143,-0.0858,0.0888
9.3854,0.0367,-0.067,-0.0726,0.1054
9.4054,0.1003,-0.066,-0.0826,0.1461
9.4254,0.0921,-0.0453,-0.0704,0.1243
9.4454,0.0896,-0.0084,-0.0376,0.0982
9.4654,0.0394,-0.0117,0.0181,0.0471
9.4854,-0.0038,0.0284,0.0505,0.0601
9.5054,-0.0357,0.0263,0.062,0.0762
9.5254,-0.1238,0.0983,0.1091,0.1924
9.5454,-0.1216,0.0812,0.1067,0.1808
9.5654,-0.0928,0.0302,0.1118,0.1483
9.5854,-0.0702,-0.0074,0.1065,0.128
9.6054,-0.0636,-0.0134,0.0795,0.1039
9.6254,-0.0404,0.0372,-0.03,0.064
9.6454,0.0129,0.0145,-0.082,0.0848
9.6654,0.0948,-0.0005,-0.0775,0.1228
9.6854,0.0903,-0.0217,-0.0291,0.0971
9.7054,0.0408,-0.0677,0.0095,0.0803
9.7254,0.0172,-0.0711,0.0328,0.0802
9.7454,0.0186,-0.0077,-0.0128,0.027
9.7654,-0.0121,0.0221,-0.0625,0.0673
9.7854,0.0176,0.0037,-0.0465,0.0523
9.8054,0.025,0.013,0.0002,0.0308
9.8254,-0.0133,0.0035,0.0361,0.04
9.8454,-0.0386,-0.0015,0.0373,0.0548
9.8654,-0.0554,0.0484,-0.0315,0.0801
9.8854,-0.0446,0.0539,-0.076,0.1036
9.9054,-0.012,-0.0084,-0.0422,0.0452
9.9254,0.0449,-0.0437,0.0401,0.076
9.9454,0.0203,-0.032,0.0469,0.0602
9.9654,-0.0251,0.0134,0.0026,0.0295
9.9854,-0.0167,0.0297,-0.0521,0.0621
10.0054,0.0015,-0.017,-0.0547,0.0583
10.0254,0.0656,-0.0134,-0.0706,0.0971
10.0454,0.0368,0.0117,-0.0616,0.0727
10.0654,-0.0054,-0.004,0.0183,0.0261
10.0854,0.0004,-0.0149,0.0402,0.0442
10.1054,-0.0316,-0.0091,0.0614,0.0703
10.1254,0.0179,-0.0048,-0.0434,0.0481
10.1454,0.0549,0.0031,-0.0454,0.0709
10.1654,0.0019,-0.0272,0.0089,0.0305
10.1854,-0.0333,-0.0255,0.0422,0.0619
10.2054,-0.0502,0.0109,0.0382,0.064
10.2254,0.003,0.0444,-0.0159,0.0473
10.2454,0.0289,-0.0281,-0.0421,0.0583
10.2654,0.059,-0.0468,-0.0218,0.0787
10.2854,0.0221,-0.0222,0.0045,0.0314
10.3054,0.0017,-0.0446,0.0017,0.0448
10.3254,0.0219,-0.0217,-0.0555,0.0637
10.3454,0.0546,-0.0249,-0.0877,0.1074
10.3654,0.0696,-0.0209,-0.0433,0.0845
10.3854,0.0344,-0.0193,-0.0126,0.0434
10.4054,-0.0131,0.0135,0.0201,0.0274
10.4254,-0.043,-0.002,0.0225,0.049
10.4454,-0.0107,0.032,-0.005,0.0345
10.4654,0.0011,-0.0006,-0.0296,0.0311
10.4854,0.0159,-0.0367,-0.0151,0.0433
10.5054,0.0362,-0.0188,-0.0204,0.0458
10.5254,0.0431,-0.0286,-0.0078,0.0528
10.5454,0.0327,-0.0236,-0.0105,0.0417
10.5654,0.0316,-0.017,0.0014,0.0361
10.5854,0.0303,0.008,-0.0299,0.0432
10.6054,-0.0193,0.004,-0.0413,0.0462
10.6254,-0.0241,0.0097,-0.0068,0.0292
10.6454,-0.0063,0.0095,0.0176,0.0212
10.6654,-0.003,0.0085,0.0257,0.0323
10.6854,0.0075,-0.0101,0.011,0.0169
10.7054,0.0159,-0.0109,-0.0066,0.0219
10.7254,0.0387,-0.0283,-0.0322,0.0583
10.7454,0.0404,-0.0125,-0.0234,0.05
10.7654,0.0279,-0.005,-0.0268,0.0394
10.7854,0.0233,-0.015,-0.0302,0.0416
10.8054,0.0254,-0.0286,0.0075,0.0419
10.8254,0.0123,-0.0109,-0.0097,0.0242
10.8454,-0.0197,0.0133,-0.0401,0.0466
10.8654,-0.0181,0.027,-0.0379,0.0497
10.8854,0.0212,0.0071,0.0144,0.0274
10.9054,0.0014,-0.0471,0.0234,0.0532
10.9254,0.0316,-0.0228,-0.0051,0.0402
10.9454,0.0555,0.0029,-0.0598,0.0819
10.9654,0.0543,-0.001,-0.0398,0.0681
10.9854,0.0038,-0.011,0.0083,0.0158
11.0054,-0.0144,0.0086,0.0353,0.0412
11.0254,-0.0473,0.0334,0.0202,0.0611
11.0454,-0.0402,-0.0052,0.0076,0.0415
11.0654,0.0348,-0.0343,-0.0055,0.0491
11.0854,0.0472,-0.0398,-0.0078,0.0622
11.1054,0.0417,-0.0282,0.007,0.0574
11.1254,0.0168,0.0033,-0.0157,0.0262
11.1454,0.0347,-0.0087,-0.0202,0.0416
11.1654,0.0636,-0.0049,-0.005,0.064
11.1854,0.0382,-0.02,0.017,0.0463
11.2054,0.0095,-0.0312,0.0059,0.0334
11.2254,-0.0176,0.0149,0.0012,0.0235
11.2454,-0.0152,0.0061,-0.0121,0.0219
11.2654,0.0002,0.0045,-0.0132,0.019
11.2854,0.031,-0.0097,-0.0142,0.0359
11.3054,0.0345,-0.0353,-0.0227,0.0544
11.3254,0.0216,-0.0218,-0.0179,0.038
11.3454,0.012,-0.0308,-0.012,0.0349
11.3654,0.0056,-0.0042,-0.0114,0.0138
11.3854,0.0187,0.0017,-0.0197,0.0283
11.4054,0.0102,0.0068,-0.0138,0.0192
11.4254,-0.0072,0.0041,-0.0019,0.009
11.4454,-0.0329,-0.0016,0.0045,0.0338
11.4654,-0.0244,-0.007,-0.0155,0.0345
11.4854,0.0039,-0.0364,-0.0188,0.0413
11.5054,0.0084,-0.0339,0.0023,0.0366
11.5254,0.03,-0.0195,0.0368,0.0513
11.5454,0.0287,-0.0149,0.0195,0.0391
11.5654,0.0146,-0.0031,-0.0094,0.0174
11.5854,0.0198,0.0111,-0.0389,0.046
11.6054,0.0167,-0.007,-0.0583,0.0609
11.6254,0.0194,-0.0025,-0.0383,0.0446
11.6454,0.0432,-0.0154,0.0104,0.0475
11.6654,0.0204,-0.0135,0.0202,0.0314
11.6854,-0.0043,0.0051,-0.0171,0.0208
11.7054,0.0095,-0.0181,-0.0339,0.0396
11.7254,0.0439,0.0007,-0.0463,0.064
11.7454,0.052,0.0057,0.0035,0.0547
11.7654,0.0079,-0.0358,0.0406,0.0555
11.7854,-0.0137,-0.0225,0.0244,0.0388
11.8054,-0.0162,-0.0388,-0.0226,0.0482
11.8254,0.0713,-0.0036,-0.0855,0.1111
11.8454,0.0611,0.0084,-0.0121,0.0636
11.8654,-0.0078,-0.0156,0.0447,0.0482
11.8854,-0.0499,0.0302,0.0016,0.062
11.9054,-0.0618,0.0554,-0.0508,0.0973
11.9254,-0.0252,0.066,-0.0426,0.0827
11.9454,0.0236,-0.0117,-0.0523,0.059
11.9654,0.0142,-0.0291,0.0258,0.0412
11.9854,-0.0525,-0.0059,0.0879,0.103
12.0054,-0.0995,0.043,0.007,0.1089
12.0254,-0.0349,0.0522,-0.0649,0.0917
12.0454,0.0387,-0.0071,-0.053,0.0678
12.0654,0.0848,-0.051,0.0008,0.0998
12.0854,0.0688,-0.0399,0.0168,0.0819
12.1054,0.0103,-0.0044,-0.0003,0.0117
12.1254,-0.0181,0.0122,-0.0303,0.0392
12.1454,0.0297,-0.0039,-0.0677,0.0742
12.1654,0.0473,-0.0264,-0.0359,0.0649
12.1854,0.0436,-0.0243,-0.0202,0.0544
12.2054,0.041,-0.0074,-0.002,0.0446
12.2254,0.0017,-0.0094,-0.0206,0.023
12.2454,0.005,-0.0,-0.0445,0.0453
12.2654,0.03,-0.0248,-0.0066,0.0393
12.2854,0.0063,-0.0169,-0.0131,0.0248
12.3054,0.01,0.002,-0.0292,0.0313
12.3254,0.0146,-0.0094,-0.034,0.0387
12.3454,0.0357,-0.024,0.0281,0.052
12.3654,0.0401,-0.0279,0.0481,0.0694
12.3854,0.0107,-0.0183,0.0265,0.0344
12.4054,0.0006,-0.0064,-0.0023,0.007
12.4254,-0.0078,0.0133,-0.0209,0.0265
12.4454,-0.0117,0.0148,-0.0251,0.0324
12.4654,0.0208,0.0138,0.0218,0.0347
12.4854,0.0149,-0.0065,0.0659,0.0679
12.5054,-0.0008,-0.0096,0.0675,0.0688
12.5254,-0.0323,-0.0135,0.0248,0.0454
12.5454,0.0097,-0.011,-0.0289,0.0348
12.5654,0.0151,0.0148,-0.0533,0.0576
12.5854,0.0039,-0.0025,-0.0342,0.0361
12.6054,0.0172,-0.0146,0.0079,0.0242
12.6254,0.0112,-0.0244,-0.0029,0.0279
12.6454,0.024,0.0058,-0.0151,0.0295
12.6654,0.0249,0.0023,-0.0057,0.0256
12.6854,0.0054,-0.0127,0.0158,0.0214
12.7054,-0.0016,-0.0022,0.0371,0.0389
12.7254,-0.0361,0.0225,0.0399,0.0596
12.7454,-0.0445,0.0228,0.0295,0.0586
12.7654,-0.0255,-0.0042,-0.0259,0.0374
12.7854,0.0329,-0.0202,-0.0511,0.0648
12.8054,0.0528,-0.073,-0.0134,0.0908
12.8254,0.0726,-0.0765,-0.003,0.1051
12.8454,0.0333,0.0405,0.015,0.0576
12.8654,-0.0401,0.062,-0.0006,0.0761
12.8854,-0.0001,-0.0396,-0.0081,0.0459
12.9054,0.0546,-0.0291,-0.0475,0.0783
12.9254,0.0448,0.0024,-0.0648,0.0792
12.9454,0.0333,-0.0034,0.0342,0.0484
12.9654,-0.0037,0.0663,0.0991,0.122
12.9854,-0.1265,0.0745,0.0721,0.1635
13.0054,-0.1425,0.0359,0.008,0.1469
13.0254,-0.1026,0.0286,-0.0239,0.1105
13.0454,0.035,-0.0059,-0.0004,0.0358
13.0654,0.0415,-0.0558,0.0368,0.0793
13.0854,0.0541,-0.0306,0.032,0.0707
13.1054,0.0398,0.0053,-0.0169,0.0438
13.1254,0.0438,-0.0017,-0.0781,0.0897
13.1454,0.1018,-0.0289,-0.0712,0.1284
13.1654,0.1184,-0.0861,-0.0509,0.1556
13.1854,0.0835,-0.0832,-0.0169,0.1189
13.2054,0.0405,-0.1193,-0.0514,0.1359
