time,wx (rad/s),wy (rad/s),wz (rad/s)
9.1639,0.0,0.0,0.0
9.1839,0.0,0.0,0.0
9.2039,0.0,0.0,0.0
9.2239,0.0,0.0,0.0
9.2439,0.0,0.01,0.0
9.2639,0.0,0.0036,0.0
9.2839,0.0,0.0,0.0
9.3039,0.0,0.0,0.0
9.3239,0.0,0.0,0.0
9.3439,0.0,0.0,0.0
9.3639,0.0,0.0,0.0
9.3839,0.0,0.0,0.0
9.4039,0.0,0.0,0.0
9.4239,0.0,0.0,0.0
9.4439,0.0,0.0,0.0
9.4639,0.0,0.0,0.0
9.4839,0.0,0.0,0.0
9.5039,0.0,0.0,-0.0046
9.5239,0.0,0.0,0.0
9.5439,0.0,0.0,0.0
9.5639,0.0,0.0,0.0
9.5839,0.0,0.0,0.0
9.6039,0.0,0.0,0.0
9.6239,0.0,0.01,0.0
9.6439,0.0,0.0,0.0
9.6639,0.0,0.0,0.0
9.6839,0.0,0.0,0.0
9.7039,0.0,0.0,0.0
9.7239,0.0,0.0,0.0
9.7439,0.0,0.0,0.0
9.7639,-0.0096,0.0,0.0
9.7839,0.0,0.0,0.0
9.8039,0.0,0.0,0.0
9.8239,0.0,-0.0043,0.0
9.8439,0.0,0.0,-0.0025
9.8639,0.0,0.0,0.0
9.8839,0.0,0.0,0.0
9.9039,0.0,0.0,0.0
9.9239,0.0,0.0,0.0
9.9439,0.0,-0.01,0.0
9.9639,0.0,0.0,-0.0076
9.9839,0.0,0.0,0.0
10.0039,0.0,0.0,-0.01
10.0239,0.0084,0.0,-0.01
10.0439,0.0,0.01,-0.01
10.0639,0.0,-0.01,0.0
10.0839,0.01,-0.02,0.0
10.1039,0.0,-0.0184,0.0
10.1239,0.0,-0.01,0.0
10.1439,-0.0008,0.0,-0.0092
10.1639,0.0,0.01,-0.01
10.1839,0.0,0.01,-0.01
10.2039,0.0,0.0,0.0
10.2239,0.0,0.0,0.0
10.2439,0.0,-0.01,0.0
10.2639,0.0,-0.01,0.0
10.2839,0.0,-0.0015,0.0
10.3039,0.0,0.0,0.0
10.3239,0.0,0.0,0.0
10.3439,0.0,0.0,0.0
10.3639,0.0,-0.01,0.0
10.3839,0.0,-0.01,0.0
10.4039,0.0,-0.0067,0.0
10.4239,0.0,-0.01,0.0
10.4439,0.0,-0.0095,0.0
10.4639,0.0,0.0,0.0
10.4839,0.0,0.0,0.0
10.5039,0.0,0.0,0.0
10.5239,0.0,0.0,0.0
10.5439,0.0,0.0,0.0
10.5639,0.0,0.0,0.0
10.5839,0.0,0.0,0.0
10.6039,0.0,0.0,0.0
10.6239,0.0,0.0,0.0
10.6439,0.0,0.0,0.0
10.6639,0.0,0.0,0.0
10.6839,0.0,0.0,0.0
10.7039,0.0,0.0,0.0
10.7239,0.0,0.0,0.0
10.7439,0.0,0.0,0.0
10.7639,0.0,0.0,0.0
10.7839,0.0,0.01,0.0
10.8039,0.0,0.01,0.0
10.8239,0.0,0.01,-0.01
10.8439,0.0,0.0,0.0
10.8639,0.0,-0.01,0.0
10.8839,0.0066,-0.01,0.01
10.9039,0.0,0.0057,0.0043
10.9239,-0.0047,0.0053,0.0
10.9439,0.0,0.01,0.0
10.9639,0.0,0.01,0.0
10.9839,0.0,0.01,0.0
11.0039,0.0,0.0,0.0
11.0239,0.0,-0.01,0.0
11.0439,0.0,0.0,0.0
11.0639,0.0,0.0,0.0
11.0839,0.0,0.0,0.0
11.1039,0.0,0.01,0.0
11.1239,0.0,0.0001,0.0
11.1439,0.01,0.0,0.0
11.1639,0.0,0.0,0.0
11.1839,0.0,0.0,0.0
11.2039,0.0,0.0,0.0
11.2239,0.0,0.0,0.0
11.2439,0.0,0.0,0.0
11.2639,0.0,0.0,0.0
11.2839,0.0,0.0,0.0
11.3039,0.0,0.0014,0.0
11.3239,0.0,0.01,0.0
11.3439,0.0,0.01,0.0
11.3639,0.0,0.0,0.0
11.3839,0.0,0.0078,0.0
11.4039,0.0,0.0,0.0
11.4239,0.0,0.0,0.0
11.4439,0.0,0.0,0.0
11.4639,0.0,0.01,0.0
11.4839,0.0,0.01,0.0
11.5039,0.0,0.0,0.0
11.5239,0.0,0.0,0.0
11.5439,0.0,0.0073,0.0027
11.5639,0.0,0.0072,0.0
11.5839,0.0,0.01,0.0
11.6039,0.0,0.01,0.0
11.6239,0.0,0.0062,0.0
11.6439,0.01,0.0,0.0
11.6639,0.0,0.0,0.0
11.6839,0.0,0.0,0.0
11.7039,-0.0066,0.0,0.0
