time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.246,0.0382,-0.0485,-0.0238,0.0665
10.266,0.0325,-0.0456,-0.0271,0.0623
10.286,-0.0025,-0.0171,-0.0171,0.0248
10.306,-0.0322,0.041,0.007,0.053
10.326,-0.0381,0.0548,0.0434,0.0804
10.346,-0.0142,0.0522,0.0168,0.0573
10.366,0.0234,0.0053,-0.0199,0.0317
10.386,0.0394,-0.0245,-0.0251,0.0531
10.406,-0.0048,-0.0015,-0.0115,0.0126
10.426,-0.0186,0.0015,0.0028,0.024
10.446,0.004,-0.0185,0.0002,0.0195
10.466,-0.003,-0.0098,0.01,0.0162
10.486,-0.0004,0.0173,0.0063,0.0187
10.506,0.0146,-0.0003,0.0089,0.017
10.526,0.0237,-0.0121,-0.0025,0.0269
10.546,0.034,-0.0112,-0.0184,0.0404
10.566,0.0026,0.006,-0.0067,0.0098
10.586,-0.0333,0.0062,0.0162,0.0382
10.606,-0.0161,0.022,0.0046,0.0305
10.626,-0.01,0.0116,0.0014,0.0195
10.646,-0.0009,-0.0051,-0.0174,0.0198
10.666,0.0024,-0.0057,0.0036,0.0072
10.686,0.0141,0.0077,0.0109,0.0201
10.706,-0.0055,-0.0047,0.0116,0.0138
10.726,0.0079,-0.0125,0.0061,0.0179
10.746,0.0039,-0.0052,-0.0129,0.0164
10.766,0.0003,0.0003,-0.0002,0.0123
10.786,0.0196,0.0099,0.0217,0.0324
10.806,0.0045,-0.0079,0.0113,0.0171
10.826,-0.0171,-0.013,0.0036,0.0273
10.846,-0.0241,-0.0164,0.0162,0.0362
10.866,0.0115,-0.0042,0.0083,0.0157
10.886,0.044,-0.0022,-0.0078,0.0456
10.906,0.0445,-0.0129,-0.0237,0.052
10.926,0.0054,0.0005,-0.007,0.0122
10.946,-0.0186,-0.001,0.0055,0.0218
10.966,-0.0375,0.0093,-0.0152,0.0422
10.986,-0.0299,0.0186,-0.0025,0.035
11.006,-0.0026,0.0164,0.0165,0.0239
